code;lat;lng
970407 BEAUVALLON;-21.0083333071653;55.6930555555556
970409 St-Benoit Beaulieu;-21.0375831601363;55.7081281566429
970410 St-Joseph Magali;-21.3741666404987;55.62
970411 Ste-Suzanne la marine;-20.9166666404987;55.6180555555556
970412 Ste-Suzanne - Camp des evis;-20.9441666404987;55.6327777777778
970413 St-Andre - Le Colosse;-20.9358333071653;55.6644444444444
970414 St-Benoit - Bras madeleine;-21.0536110849431;55.7002777777778
970416 St-Andre - Bras des chevrettes;-20.9719444182764;55.6202777777778
970421 BENGALIS;-20.9797221960542;55.6433333333333
970431 St-Benoit Butor;-21.0397221960542;55.7188888888889
970432 St-Benoit gare;-21.0319652324224;55.7146157420052
970434 BRAS FUSIL;-21.0522278587418;55.7110964491409
970446 CILAOS;-21.1394563419689;55.4748981229381
970447 CILAOS CENTRE;-21.134999973832;55.4722222222222
970456 BRAS PANON;-21.0011110849431;55.6825
970459 CAMBUSTON;-20.9361110849431;55.6475
970461 LA CONFIANCE;-21.0705479350759;55.7045202393449
970462 ELF ST BENOIT;-21.0426999122683;55.7158137051162
970463 BEAUFONDS;-21.0458333071653;55.7211111111111
970464 LAGOURGUE;-20.9479465313946;55.6523197060793
970467 SALAZIE;-21.0322221960542;55.5355555555556
970468 CRESSONIERE;-20.9722221960542;55.6577777777778
970470 PLAINE DES PALMISTES;-21.1516666404987;55.6086111111111
970474 ILE DE FRANCE;-20.9561110849431;55.6491666666667
970477 Ste-Anne;-21.087499973832;55.7463888888889
970478 Ste-Rose;-21.1288888627209;55.7822222222222
970479 GRAND BRULE;-21.2913888627209;55.7966666666667
970480 BRAS PANON Mairie;-20.994999973832;55.6763888888889
970483 RIVIERE DU MAT LES BAS;-20.9727777516098;55.6888888888889
970485 COMMUNE CARRON;-20.9380555293876;55.6127777777778
970486 St-Francois - Ste-Anne;-21.0694444182764;55.7344444444444
970488 MARE A MARTIN;-21.0161110849431;55.4919444444444
970489 ABONDANCE;-21.0327777516098;55.6794444444444
970491 DEUX RIVES;-20.9583333071653;55.6147222222222
970492 BEL AIR;-20.9047221960542;55.6022222222222
970493 ECHO;-21.114999973832;55.6477777777778
970494 BAGATELLE;-20.9271429129349;55.5854663843529
970498 L'ESCALIER;-21.0005555293876;55.5836111111111
970499 Ste-Rose marocain;-21.1483333071653;55.815
970501 Ste-Suzanne Cargot;-20.9163888627209;55.5955555555556
970502 Ste-Marie - confiance les hauts;-20.9447221960542;55.5277777777778
970503 Montauban;-20.9355555293876;55.4958333333333
970504 GILLOT 4;-20.8918398796388;55.5131753328525
970506 St-Denis - Candin;-20.9010440897598;55.4954495322815
970509 Grand-Etang;-21.0969444182764;55.6758333333333
970511 BEAUSEJOUR;-20.9155299875335;55.52837681387
970516 SAINT BENOIT_PTE_DU_BOURBIER;-21.0249121835771;55.7001863009062
970555 St-Benoit - Cambourg;-21.1158333071653;55.7383333333333
970598 IEDOM Siege;-20.8788888627209;55.4477777777778
970599 IEDOM Annexe;-20.8808333071653;55.4483333333333
970601 St-Pierre Archambaud;-21.3391666404987;55.4791666666667
970602 Entre-deux - Bras long;-21.2330555293876;55.4744444444444
970603 St-Paul la plaine;-20.9852777516098;55.3336111111111
970605 Etang St-Leu;-21.1590607585247;55.2953931154343
970606 Etang-sale Centre;-21.2616666404987;55.3608333333333
970609 Les assises;-21.2906666404987;55.4565888888889
970610 Terrain Fleury;-21.2902777516098;55.5294444444444
970611 Le Port - Le verger;-20.9511110849431;55.31
970615 Piton Desforges;-21.1961110849431;55.5744444444444
970616 St-Leu les hauts;-21.1802777516098;55.2966666666667
970618 La Possession - Petite Chaloupe;-20.9088888627209;55.3591666666667
970650 St-Paul Tan rouge;-21.064999973832;55.295
980001 COMBANI;-12.8044156490754;45.1526240737092
980002 CONVALESCENCE;-12.7780555293876;45.22
980003 MADJABALINI;-12.7118649276483;45.059884466645
980004 OUNGOUJOU;-12.9088888627209;45.0911111111111
980005 CHOUNGUI;-12.9661110849431;45.12
980006 KAOUENI;-12.7738888627209;45.225
980007 VIGIE;-12.7908333071653;45.2880555555556
980008 KOUNGOU;-12.7444444182764;45.1975
980009 SADA;-12.8519444182764;45.1033333333333
980010 DEMBENI;-12.8463888627209;45.1822222222222
970600 Les avirons les hauts;-21.2178416404987;55.3410694444445
980011 CORA;-12.7558333071653;45.2336111111111
980012 PLACE MARIAGE;-12.777499973832;45.2311111111111
980013 CHIRONGUI;-12.9416666404987;45.1586111111111
980014 LONGONI;-12.7238888627209;45.1686111111111
980015 TSOUNDZOU;-12.8058333071653;45.2080555555556
980016 BAOBAB;-12.784999973832;45.2294444444444
980017 HANDREMA;-12.687499973832;45.1041666666667
980018 MTSAHARA;-12.6866666404987;45.0775
980019 MAJIKAVO;-12.7444444182764;45.225
980021 MAMOUDZOU;-12.7797221960542;45.2252777777778
980022 VATOUNKARIDI;-12.9722221960542;45.1413888888889
980023 BANDRELE;-12.9163888627209;45.1952777777778
980024 MTSAPERE;-12.7836110849431;45.2163888888889
980025 PASSAMANTY;-12.7988888627209;45.2138888888889
980026 MTSANGAMOUJI;-12.7630555293876;45.0772222222222
980027 BARAKANI;-12.8297221960542;45.1247222222222
980028 KAOUENI ZI;-12.7644444182764;45.2230555555556
980029 DZOUMONYE;-12.7233333071653;45.1219444444444
980031 TREVANI;-12.7316666404987;45.1952777777778
980032 NGOUJA;-12.9591666404987;45.0841666666667
980033 LONGONI VILLE;-12.7319444182764;45.1652777777778
980034 HAMOURO;-12.8661110849431;45.1927777777778
980035 LABATTOIR;-12.7827777516098;45.2783333333333
980036 PAMANDZI;-12.7977777516098;45.2794444444444
980037 KAVANI;-12.7861110849431;45.2236111111111
980038 COMBANI VILLE;-12.7883333071653;45.1361111111111
980039 BANDRANI;-12.844999973832;45.1030555555556
980040 KAOUENI EST;-12.7694444182764;45.2255555555556
980041 PETITE TERRE;-12.7886110849431;45.2719444444444
980042 DOUJANI;-12.789999973832;45.2188888888889
980043 POROANI;-12.8944444182764;45.1422222222222
980044 TSINGONI;-12.7897221960542;45.1016666666667
980045 PASSAMANTY NORD;-12.8036110849431;45.2044444444444
980046 BADAMIER MTM;-12.7644444182764;45.2841666666667
980048 COCONI;-12.8366666404987;45.1322222222222
980049 VITALEMENGOU;-12.7908333071653;45.2825
980050 MILOUANI;-12.8855555293876;45.2166666666667
980051 BOUYONI;-12.7386110849431;45.1436111111111
980052 Mtsanga;-12.7336110849431;45.2036111111111
980053 Petite terre barge;-12.7886110849431;45.2652777777778
980054 OUANGANI;-12.8505555293876;45.1375
980055 Mahabo;-12.7794444182764;45.2319444444444
980056 Kouale;-12.8005555293876;45.1963888888889
980057 Ironi be;-12.8216666404987;45.1941666666667
980058 Chiconi;-12.8261110849431;45.1169444444444
980059 Pamandzi aeroport;-12.799999973832;45.2808333333333
970520 Gillot 5;-20.8942964174366;55.5143263948369
970642 Le Port edena;-20.9606762151346;55.3218518159393
970632 RAVINE CABRIS STADE;-21.2859082714728;55.4679682736554
970604 Saint-Paul Viaduc;-21.0213816260447;55.2560469054977
FREEDOM MAHATMA GANDHI;-21.056952;55.256506
FREEDOM LA MONTAGNE;-20.885738;55.429822
TDF ATELIER MAURICIEN 974161I;-21.33066629397;55.4819578297693
TDF ST PIERRE ALLAMANDAS 974161J;-21.336;55.4605833333333
TDF PHILI_POINT_TABLE 9741701;-21.3341182431374;55.8018710577577
